Date,Close
2014-03-01,1.824755533106842
2014-04-01,1.837281151438494
2014-05-01,1.8804869446889965
2014-06-01,1.9022336512467233
2014-07-01,1.9021114452878916
2014-08-01,1.9582534338729904
2014-09-01,1.9372324739498576
2014-10-01,1.976991256260082
2014-11-01,2.0215888159450923
2014-12-01,2.0011243610686016
2015-01-01,2.0018926203119745
2015-02-01,2.062325465100721
2015-03-01,2.039962639230758
2015-04-01,2.0565735814843245
2015-05-01,2.0720496242117283
2015-06-01,2.032398339848112
2015-07-01,2.081362624530441
2015-08-01,2.0046859806213764
2015-09-01,1.981293632525867
2015-10-01,2.0936252007304286
2015-11-01,2.0953544672618287
2015-12-01,2.0658222320165316
2016-01-01,2.0209366213427153
2016-02-01,2.018681654559233
2016-03-01,2.0971074248287636
2016-04-01,2.090052088661944
2016-05-01,2.123826116199383
2016-06-01,2.127635986425878
2016-07-01,2.19920583109202
2016-08-01,2.2036884227622098
2016-09-01,2.2116865471741534
2016-10-01,2.188693992381437
2016-11-01,2.1899214363423067
2016-12-01,2.204099121377216
2017-01-01,2.256232823176855
2017-02-01,2.312005618026702
2017-03-01,2.3197711177453226
2017-04-01,2.3562342093410447
2017-05-01,2.396302166576044
2017-06-01,2.3817997680463274
2017-07-01,2.42953823243029
2017-08-01,2.4545033643646783
2017-09-01,2.4561867069418337
2017-10-01,2.508078096710987
2017-11-01,2.5417531524328565
2017-12-01,2.5545880497450906
2018-01-01,2.6491541787104462
2018-02-01,2.5970274266336886
2018-03-01,2.5530462130022453
2018-04-01,2.553472147393137
2018-05-01,2.615915509961203
2018-06-01,2.624095488591413
2018-07-01,2.676587670179345
2018-08-01,2.747483218241665
2018-09-01,2.7380496773130862
2018-10-01,2.6188441660281803
2018-11-01,2.637779236302034
2018-12-01,2.529244511924971
2019-01-01,2.6691437835220446
2019-02-01,2.710701185348309
2019-03-01,2.7729987704239925
2019-04-01,2.847866391299476
2019-05-01,2.7593210714442553
2019-06-01,2.877050392301629
2019-07-01,2.9152561361941287
2019-08-01,2.9231764051824545
2019-09-01,2.933343205655756
2019-10-01,2.9934288890482774
2019-11-01,3.055971254390896
2019-12-01,3.1030413982377527
2020-01-01,3.16642019861328
2020-02-01,3.062779663615325
2020-03-01,2.8788719773062166
2020-04-01,3.1259342836926813
2020-05-01,3.2318641034165254
2020-06-01,3.3039122398733234
2020-07-01,3.448845101207223
2020-08-01,3.6028838090917112
2020-09-01,3.504773467420794
2020-10-01,3.4470766833403177
2020-11-01,3.6751400102280316
2020-12-01,3.7539293640850673
2021-01-01,3.7434881900779655
2021-02-01,3.7451761619736184
2021-03-01,3.7878860128719523
2021-04-01,3.921873663491642
2021-05-01,3.9214185091486895
2021-06-01,4.018769243280047
2021-07-01,4.102569704590382
2021-08-01,4.178616751331208
2021-09-01,4.038658903837297
2021-10-01,4.208037867731661
2021-11-01,4.224025404101797
2021-12-01,4.280338681755492
2022-01-01,4.090642753703121
2022-02-01,3.9849361463279065
2022-03-01,4.020787023762367
2022-04-01,3.7138221969197116
2022-05-01,3.7138688348336064
2022-06-01,3.5072514273455377
2022-07-01,3.76106539827041
2022-08-01,3.615129742982879
2022-09-01,3.346579058598572
2022-10-01,3.448166776612497
2022-11-01,3.612422741521396
2022-12-01,3.444094542793026
2023-01-01,3.6669845466916895
2023-02-01,3.5881136781434746
2023-03-01,3.7501279675980674
2023-04-01,3.7881837325471173
2023-05-01,3.8486506911679297
2023-06-01,3.971574455723977
2023-07-01,4.054638569692493
2023-08-01,4.0081183746977995
2023-09-01,3.848119317167358
2023-10-01,3.781256943409992
2023-11-01,4.064820180989108
2023-12-01,4.231912518065131
2024-01-01,4.287357382486093
2024-02-01,4.37704006716741
2024-03-01,4.4460832214787676
2024-04-01,4.299442847870285
2024-05-01,4.462837293969175
2024-06-01,4.59363778016102
2024-07-01,4.647414548401176
2024-08-01,4.7234521106418565
2024-09-01,4.806282114146885
2024-10-01,4.734778056778792
2024-11-01,4.906236734365138
2024-12-01,4.825215357589607
2025-01-01,4.922351189318923
2025-02-01,4.912408757162023
2025-03-01,4.7312218246003095
2025-04-01,4.75015893344357
2025-05-01,4.935832105138103
2025-06-01,5.116869375033489
2025-07-01,5.183441918946235
2025-08-01,5.152291178074019
