Date,Open,High,Low,Close,Volume
2005-09-01,84.25564953313487,85.78231987217849,82.82526047593807,84.61325073242188,1287005000
2005-10-01,84.91815953090078,85.18059176599606,80.71921215547852,82.96371459960938,1784566400
2005-11-01,83.27451340430291,87.991423923416,82.96373291281716,86.61019134521484,1183732800
2005-12-01,87.03144351959561,88.46101871658549,85.88502346871138,85.98861694335938,1073146800
2006-01-01,86.91654640146915,89.86722389170353,86.36112263748313,88.52032470703125,1233910800
2006-02-01,88.7424717275034,90.28376197145823,87.06232292762091,89.0271224975586,1145244400
2006-03-01,89.28403503294714,91.27660682474857,88.29815757238227,90.13799285888672,1350777100
2006-04-01,90.66374599751364,91.91143945098348,89.23481584057583,91.63959503173828,1300327900
2006-05-01,91.6396038543127,92.56666584405707,86.96247863749902,88.87933349609375,1752747100
2006-06-01,88.78871978190013,90.21764483320372,85.27564678269914,88.7190170288086,2163829300
2006-07-01,89.21613663511219,89.7132203295281,85.68753733162059,89.51018524169922,1691301400
2006-08-01,89.15314445389042,91.743582430112,88.41102007679115,91.46353912353516,1420345400
2006-09-01,91.81360431019367,93.80894771333293,90.56039601329113,93.52189636230469,1363687900
2006-10-01,93.9051065437354,97.74457440334965,93.27926041740139,96.8936996459961,1443344100
2006-11-01,97.19600354640961,99.26340685416312,95.36768492228751,98.82038879394531,1502059900
2006-12-01,98.82040040618088,100.72607144363946,97.72341339478122,99.58688354492188,1212756800
2007-01-01,100.58729006559953,101.91667211461326,99.17305751634682,101.64796447753906,1330329900
2007-02-01,101.9307375765831,103.5358934530384,98.2890955466811,99.65382385253906,1494548900
2007-03-01,98.52957539319087,101.69038588449385,96.69814690066055,100.41050720214844,2918304400
2007-04-01,100.92231078990481,106.34610350919478,100.43955916958674,105.27411651611328,1791289900
2007-05-01,105.36643645076856,109.24970382118573,104.8339958880883,108.84505462646484,2508178000
2007-06-01,109.24261616316771,109.61176717972039,105.1108719078264,106.79338073730469,3502885400
2007-07-01,107.56735262875232,110.88984400143408,103.41067546905452,103.8955078125,3988676200
2007-08-01,103.51049714769341,107.36772401700708,97.67832225273038,105.2287826538086,6195918600
2007-09-01,105.12895206609093,110.07703751269324,102.90445682085618,108.78654479980469,2967009200
2007-10-01,109.31696461817702,112.84146818465295,106.4944935155837,110.7854995727539,3850069600
2007-11-01,109.81124375575425,109.89721472076684,100.76358944052798,106.49449157714844,5472709900
2007-12-01,106.15782889006057,109.52473261902556,103.12761662707521,104.73943328857422,3293787500
2008-01-01,105.52572705524119,105.85700763488715,90.74074742187882,98.92901611328125,6106834300
2008-02-01,99.33955848254956,100.5422326730199,94.8673291494286,96.37248229980469,4151028600
2008-03-01,95.88274503593844,97.8055838135636,90.79117990712187,95.04015350341797,5462121800
2008-04-01,96.69761593413605,101.74925086415783,95.77124193674665,100.06295776367188,4014652600
2008-05-01,100.14976668178213,104.43424720249419,99.52735840433022,101.57551574707031,3646997000
2008-06-01,101.19917023150263,101.9663222873734,91.9426625939259,92.62297058105469,5408930000
2008-07-01,92.02431936273817,93.9445284639577,87.29654437278697,92.24980163574219,7156206800
2008-08-01,92.46076230700692,95.65382379146688,90.74421533750197,93.67543029785156,4344355500
2008-09-01,94.57735492402756,95.07195887990525,80.39402462846367,84.3653564453125,8105188900
2008-10-01,84.32692314803307,85.36574264411716,61.14378933265769,70.83695983886719,11882352200
2008-11-01,70.80038909786661,73.78515579348755,54.38417785331237,65.90625,8762237000
2008-12-01,64.0188127848898,67.6180863992291,59.885497951272264,66.0159683227539,6919927700
2009-01-01,66.69938663352275,69.65675247595554,59.03677531436443,61.08702087402344,6872039400
2009-02-01,60.15776671112096,64.70813218671391,54.434775416090055,54.523277282714844,7275092500
2009-03-01,53.48343012064303,61.433674827589726,49.48618650865625,58.64592361450195,8813959700
2009-04-01,58.33031735302615,66.1220518995388,58.181764116785956,64.93360900878906,6023006600
2009-05-01,64.9484746647162,69.59825832524325,64.41367389006231,68.72920989990234,5195735600
2009-06-01,69.57595599414783,71.38833461918743,65.99576924049764,68.29837799072266,5054855000
2009-07-01,68.97551513524527,74.5703495271199,64.98668025508631,73.80843353271484,4295844600
2009-08-01,74.58528830995374,77.94666840533532,73.2855562687801,76.5348892211914,3957574800
2009-09-01,76.15391977053284,80.71792673676005,74.37612550553747,78.8729019165039,3777956700
2009-10-01,77.30470289268692,82.79108337242825,76.54666488237356,77.7249984741211,4481700800
2009-11-01,78.1528145279362,83.86435761778071,77.36476017603381,82.5134048461914,3430866200
2009-12-01,83.24890368715239,84.83252467967571,81.82289352988194,83.6391830444336,2883885800
2010-01-01,84.7912325001017,86.88139378555107,80.90518670421905,81.03346252441406,3706842300
2010-02-01,81.60694110341935,84.19512260078355,78.91312001489138,83.561279296875,4451912400
2010-03-01,83.90838554486906,89.16775214311798,83.88574931098239,88.28490447998047,3899688500
2010-04-01,89.2546075230252,92.5277812689691,88.72422864167801,90.01985931396484,3887089700
2010-05-01,90.45174305241652,91.43672834903487,79.08655477128342,82.86737823486328,7413878800
2010-06-01,82.0945575267921,85.7693012678701,77.95005050133155,78.2076644897461,5706059600
2010-07-01,78.52646082909872,85.48459745955864,76.98866360147368,83.9468002319336,4725402000
2010-08-01,85.25619176072983,86.16212156049359,79.39430740588827,80.17081451416016,4541971600
2010-09-01,81.25185534001514,88.14908749459397,81.19856568482153,86.8853530883789,4035642500
2010-10-01,88.00872533268122,91.6594949965617,86.62342590711013,90.68748474121094,3767490800
2010-11-01,91.13139484461158,94.10098888680095,89.99865972545687,90.68748474121094,3983708900
2010-12-01,91.996239112105,96.58839758703667,91.98858971889344,96.24398803710938,2722749900
2011-01-01,97.48872698075355,100.28929246928249,96.71164685116325,99.00440979003906,2860314700
2011-02-01,99.60456801697832,103.62844750219675,99.54301582008726,102.44358825683594,2820073500
2011-03-01,102.76673137212508,102.85905378956751,96.38852492986089,102.01272583007812,4787459400
2011-04-01,103.08952183345224,105.53134221855531,100.07587916853255,105.42314910888672,2812718500
2011-05-01,105.9177188375842,106.00270750702735,101.52089935432187,104.24089050292969,3337607300
2011-06-01,103.93952070884312,104.25634165798346,97.51043719908064,101.97679901123047,4710433400
2011-07-01,102.57557024030667,105.37894582847333,99.37615423417904,100.4322738647461,3840768000
2011-08-01,101.60484532109743,101.69804033813591,85.63104758534818,94.91091918945312,9050451800
2011-09-01,94.9652863088953,95.82726623346737,86.43091484881214,87.86754608154297,6188283200
2011-10-01,87.80695829296158,101.02210505202457,83.85724718061896,97.96224975585938,5721102000
2011-11-01,95.25364476062119,99.92929714993204,90.70288733274134,97.56414794921875,5013586000
2011-12-01,97.4548743628726,99.33606464701678,93.69249974990419,97.96224975585938,3848636100
2012-01-01,100.35881924979346,104.78918011527071,99.3140680668498,103.1552963256836,2883821400
2012-02-01,103.91722779555933,108.55183832168068,103.79155274683114,107.63277435302734,2894582000
2012-03-01,107.86059794302825,111.41117963555678,105.5432981074374,110.60993957519531,3057516200
2012-04-01,110.96055951286617,112.199246173067,107.11038833416629,110.3530502319336,3035644100
2012-05-01,110.28996950223042,111.76534969566926,102.21093477232182,103.72575378417969,4004156100
2012-06-01,102.10045147916935,107.51277772631981,100.30948899930532,107.37865447998047,3644886200
2012-07-01,108.23637692705036,110.50451961289559,105.15932510579135,109.21184539794922,2864743300
2012-08-01,109.99698134229547,113.47850038757738,107.52264787261709,111.94790649414062,2413590900
2012-09-01,111.85272134702039,117.45963851095495,111.13104888423806,114.17638397216797,2391233500
2012-10-01,115.2243764056654,117.32922192456041,111.93156417825043,112.69696807861328,2719915500
2012-11-01,112.93617841502991,114.58657535510483,107.39501266034453,113.33482360839844,3032769100
2012-12-01,113.85304933711662,116.06951524336517,111.25387535425152,113.54210662841797,2889875900
2013-01-01,116.51532242658106,121.19649216151136,116.21019947669242,120.20083618164062,2587140200
2013-02-01,120.96366444696136,123.0754138065863,119.42201145222798,121.7344970703125,2581459300
2013-03-01,121.31694443779092,125.94191499596558,120.77094777576592,125.79737854003906,2330972300
2013-04-01,126.29233810581994,128.81673713626665,123.84053486863698,128.7844696044922,2907035000
2013-05-01,128.50221549116796,136.35768696787625,127.5102041046305,131.82505798339844,2781596000
2013-06-01,132.13149336822437,133.87357056022526,125.59871005144862,129.3812713623047,3533321800
2013-07-01,130.74700372660953,137.71975002679346,129.9037939368939,136.787353515625,2330904500
2013-08-01,137.82511585551933,138.61968036120385,132.1982753965791,132.6847381591797,2283131700
2013-09-01,133.96577951457488,140.75204710252405,132.72528151527186,136.21975708007812,2226749600
2013-10-01,136.9896585309693,144.62372797428935,134.04846219039706,143.22238159179688,2901739000
2013-11-01,143.40978274273155,148.07821486668033,142.3832077946802,147.4671630859375,1930952900
2013-12-01,147.54048771170136,150.47354125976562,144.46894301573118,150.47354125976562,2232775900
2014-01-01,150.70888899190476,151.49528723427647,144.89286683237566,145.957763671875,2530650900
2014-02-01,145.78570924360326,153.30558188455578,142.29609685784638,152.60110473632812,2394184600
2014-03-01,151.2576871893188,154.837420112755,150.52044917271186,153.19090270996094,2554084300
2014-04-01,154.36894436503863,156.0803167949159,149.17723939000288,154.93666076660156,2345902000
2014-05-01,154.8625540133729,158.63086118765332,153.04421758856932,158.53211975097656,1781093800
2014-06-01,158.75429791509393,161.75743162845976,157.94798262021993,161.03338623046875,1675047300
2014-07-01,162.20185796040715,164.56626886755564,159.53156582809268,159.63076782226562,1893710200
2014-08-01,159.19259376758922,166.021282985532,157.53089744925364,165.9303436279297,1829885000
2014-09-01,166.14525871595987,166.91409920351074,162.07781400432964,162.87973022460938,2106462700
2014-10-01,163.37533686852024,167.6279216825688,151.09934644174194,167.49502563476562,3943068000
2014-11-01,167.71098235219583,172.65293878162956,166.1661005556105,172.09645080566406,1571091800
2014-12-01,171.43196701661512,176.88889197887684,164.3388086317138,170.71766662597656,3045171000
2015-01-01,172.36146468644915,172.7790474478807,165.82211711319712,166.57376098632812,3183506000
2015-02-01,167.07486731222042,177.25553719157384,165.24585275721077,175.93597412109375,1901638100
2015-03-01,176.0361574776677,177.1051681427615,170.47395299785592,172.40318298339844,2749923000
2015-04-01,173.13923196125282,178.24809039289883,171.5621080576908,174.87574768066406,2036685200
2015-05-01,175.6642377930181,179.3385942481062,173.44956017088847,177.12391662597656,1892519900
2015-06-01,177.7950447749112,178.96949025307833,172.20801242771105,172.68618774414062,2535242600
2015-07-01,175.11097298847233,179.70517838980797,172.0594114411662,177.44601440429688,2452758000
2015-08-01,177.4122889085025,178.12880899072042,153.7584309691081,166.63064575195312,3734926900
2015-09-01,162.79516203216167,171.0310229932447,157.57715004010086,161.5391387939453,3279512900
2015-10-01,162.7602339859322,177.4703429738629,160.2520531198538,176.19082641601562,2536184400
2015-11-01,176.52132108404467,179.351488831988,171.31853950228938,176.8348388671875,1924512800
2015-12-01,177.47033078499408,178.79220473228298,169.32723506649484,172.75054931640625,2924882300
2016-01-01,170.89756348014237,172.0994367708831,154.30134582136728,165.12681579589844,3712950900
2016-02-01,164.11244718317568,167.6498993125346,154.36099645682492,164.99041748046875,2920730800
2016-03-01,166.22642301259853,176.33588167584088,165.7490813702061,175.18515014648438,2323306500
2016-04-01,175.08624736388427,180.7153896275937,174.00667616292537,176.78269958496094,1910635600
2016-05-01,177.28819673492126,180.51832076866415,173.7410624184248,179.7900390625,1828530900
2016-06-01,179.17310516188232,182.0862182651405,170.2024535094144,179.48155212402344,2612406900
2016-07-01,180.41495798220663,187.35664287111467,178.33073095875778,186.9949188232422,1648453700
2016-08-01,187.05523216796794,189.1308516231643,184.52315042815582,187.2188720703125,1519703200
2016-09-01,187.21019786322123,188.80351808435205,182.85226822522745,186.28866577148438,2292393000
2016-10-01,186.81419480093925,187.57591543603382,182.8237698040533,183.98367309570312,1725687400
2016-11-01,184.31262250682715,192.00783675723366,180.37414408038467,190.76136779785156,2073824400
2016-12-01,191.0643787136404,197.65161228755852,189.6967255896422,193.48806762695312,1821910200
2017-01-01,195.94322458063553,200.00942399925026,194.93321802622842,198.1112823486328,1482408500
2017-02-01,198.11126012214334,206.62674332240002,197.4930677844467,205.89535522460938,1365136600
2017-03-01,207.56712590931897,209.24759153701567,201.66375385558152,205.259765625,1921474100
2017-04-01,206.20524049415303,209.46709230112918,203.3281540036812,208.19908142089844,1549613700
2017-05-01,208.72376814060812,211.69704928849734,205.8816688140071,211.1373748779297,1492547000
2017-06-01,211.6008410013485,214.25929094447773,209.8431167962449,211.45217895507812,1572753000
2017-07-01,213.43239140114918,217.93162056721735,211.20034229449834,216.8507537841797,1055908800
2017-08-01,217.4570673354525,218.73126144947227,212.50966445141276,217.48342895507812,1557031500
2017-09-01,217.86132223775246,220.84910255260857,215.25141421190136,220.77000427246094,1286405100
2017-10-01,222.09523858977352,227.7471990226736,221.91860429866378,227.0936737060547,1320624600
2017-11-01,227.87965805824754,234.95341124245897,225.75134154819364,234.0349884033203,1365620900
2017-12-01,233.81419129374012,237.2053591635012,230.2817213939132,235.66871643066406,1715222900
2018-01-01,237.74325925069624,254.42186563472043,237.3526991553839,250.22335815429688,1985506700
2018-02-01,249.48659220145512,251.25297021814512,224.499757350422,241.12509155273438,2923722000
2018-03-01,240.9121387389131,248.90082456255547,228.8580842933069,233.58029174804688,2323561800
2018-04-01,233.98105297972748,241.77893646387,226.95851115751182,235.72779846191406,1998466500
2018-05-01,235.157463024069,244.40798661367072,230.8619360028276,241.45816040039062,1606397200
2018-06-01,242.76813832156822,249.06883393827317,239.27467497861758,241.76109313964844,1599001000
2018-07-01,241.26226122918794,254.5647492179211,241.02054285018573,251.84336853027344,1266892500
2018-08-01,252.0493018421369,261.16231529908146,249.9008546504921,259.8822021484375,1308443700
2018-09-01,259.4614362776129,263.13171465811973,256.659491850648,260.24920654296875,1228103300
2018-10-01,262.67720007134267,263.6663703764424,233.66771238458003,243.3615264892578,3024345800
2018-11-01,244.23374281858557,252.88443265867244,236.56322190073394,247.8756561279297,2021061200
