Date,Open,High,Low,Close,Volume
2005-09-01,31.38663257646714,32.55383426043338,31.358840343789637,32.2926025390625,48066100
2005-10-01,32.192543893304865,32.353729450924895,30.319463058277165,31.264341354370117,51515100
2005-11-01,31.50890662122843,32.542714823146135,31.147630952119748,31.98690414428711,60612000
2005-12-01,32.331499702021326,33.87665452183572,32.29259313190631,33.031822204589844,67070700
2006-01-01,34.25039233244644,35.79024537300536,34.086216379825274,35.58644104003906,83629800
2006-02-01,35.5977744934776,35.784593748726365,34.67499444479347,35.33735656738281,84873300
2006-03-01,35.59211224995308,37.092335211634435,34.73726843461473,36.752662658691406,88696700
2006-04-01,36.89984674488863,38.66614963923468,36.724350237526835,38.5132942199707,78392100
2006-05-01,38.89259983522086,39.99654089903213,36.090296210104405,37.0413818359375,101323800
2006-06-01,36.65642741200995,37.80565525602176,33.627673269600926,37.01874542236328,106615900
2006-07-01,37.08101246535697,37.44899284220608,34.49383360046454,37.318782806396484,81427100
2006-08-01,37.08102205560948,38.47368282367223,36.78664026949668,38.26987838745117,73689800
2006-09-01,38.394425763435855,38.7907097649819,37.23953540570952,38.35479736328125,68971200
2006-10-01,38.524630726791536,40.17770708442176,38.27553549073152,39.79274368286133,81093600
2006-11-01,40.14938249355248,41.134438160354755,39.66251709111071,41.01554870605469,94264600
2006-12-01,41.06650992031511,42.26669068575222,40.66456362753984,41.451473236083984,103526600
2007-01-01,42.75469219698242,43.072637187198666,41.33261938785,42.91655349731445,132969900
2007-02-01,43.2055929097082,44.616106091341514,42.20551941123382,42.86452865600586,110824800
2007-03-01,42.18818550679666,44.35019861194872,40.98578075115649,44.10740661621094,143046400
2007-04-01,44.10739889359151,46.29253529342413,43.962879243757186,45.760704040527344,146969100
2007-05-01,45.870533158599414,46.90529431711914,45.46009790751998,46.841705322265625,136885100
2007-06-01,47.032459544731076,47.28103343614804,45.36759532036819,46.69139099121094,127395700
2007-07-01,47.08450169971687,48.44298998113005,44.81843457431379,45.62196350097656,141982400
2007-08-01,45.46588008517681,46.639378868164094,39.02030319401369,45.33292007446289,199925000
2007-09-01,45.21730683552406,47.9400563941276,44.1652040055941,47.743507385253906,128032300
2007-10-01,47.83021958865973,50.003796244122555,47.003567058150566,49.77256393432617,149483300
2007-11-01,48.99793112410423,49.07886175504481,45.090119529934434,47.96895217895508,201034400
2007-12-01,48.04410000944029,48.945900974055206,45.09011879696208,45.37915802001953,271740800
2008-01-01,46.85306978766969,46.965713059649175,38.90885599108091,42.88689041137695,349476900
2008-02-01,43.25447149405785,44.18524874046144,40.20721327217091,42.44819259643555,254305300
2008-03-01,42.400754854246394,43.195178545345435,40.18942037614134,42.626041412353516,286152900
2008-04-01,43.21890648147536,45.29388823070708,43.0291940453268,44.9441032409668,233492400
2008-05-01,44.7010342196434,46.69894223031798,44.665460029890895,45.47766876220703,183626800
2008-06-01,45.10417028812077,45.388736646052365,40.34949587026502,40.71113586425781,286399100
2008-07-01,40.80507697388497,41.31249538508987,38.70290379203849,40.10435104370117,290300400
2008-08-01,39.959366819679246,40.20099656015285,37.307488598430986,38.40085983276367,220749600
2008-09-01,38.31025091395581,38.503556103124325,31.6292150607422,34.00925827026367,457349300
2008-10-01,33.55620121884601,34.08174324619908,22.652701403948967,26.923490524291992,869362300
2008-11-01,26.808715585860323,28.935049269121137,21.462677086875214,25.207923889160156,700827700
2008-12-01,24.350142038415758,27.660456170836575,23.009101522217826,27.098669052124023,824211100
2009-01-01,27.27829637861053,27.90840653503843,22.635051862631865,23.67504119873047,681249100
2009-02-01,23.22845121851917,25.057606269590853,21.001652547472865,21.21576690673828,622036700
2009-03-01,20.579543697731648,24.201153142543937,19.30708679827168,22.995988845825195,799592100
2009-04-01,22.85528382397063,26.06701396625011,22.806342054020938,25.644899368286133,617070700
2009-05-01,25.785599201395062,29.027915954589847,25.608188831166853,29.027915954589844,410281100
2009-06-01,29.584619789271663,30.086261205576786,27.24158532827306,28.02463722229004,483474800
2009-07-01,29.044935656579426,31.568950533109906,27.045714041071697,31.493980407714844,410179100
2009-08-01,32.00003397107354,33.505697289103644,30.869223661572985,32.91217803955078,383834100
2009-09-01,32.574818396142206,35.18005542949127,31.281572041552568,34.16170120239258,416751400
2009-10-01,33.94928920537147,35.898530018061486,32.749754747614126,33.29954147338867,410702100
2009-11-01,33.59317268854642,35.99223884349759,32.974662421416895,34.60527801513672,360825300
