Date,Open,High,Low,Close,Volume
2005-09-01,16.181179930444504,16.87037693073599,16.171191319625866,16.780481338500977,36174000
2005-10-01,17.00763926585683,17.133435417112423,14.597385506868864,15.825156211853027,78611500
2005-11-01,15.875475791159454,16.08681338877364,15.246494960134935,15.79999828338623,57613600
2005-12-01,15.830187559907207,16.479296175276772,15.327002943868221,15.794964790344238,42773900
2006-01-01,16.037283296475312,17.08308340584599,15.737758144645246,16.321578979492188,71339100
2006-02-01,16.39265270013714,16.9460126703401,15.890058917928386,16.534799575805664,51941800
2006-03-01,16.387573323763185,16.595717772842498,15.626069926662852,15.651453018188477,62278800
2006-04-01,15.845696132034325,16.173044945015985,15.395592855598117,16.01959991455078,54974100
2006-05-01,16.02983447428317,16.464593082362796,15.62576351548358,16.280460357666016,67062300
2006-06-01,16.2190829565169,16.761254218068505,16.024720355134853,16.515743255615234,84220700
2006-07-01,16.71074451430161,17.68037884485444,16.581803590479783,17.45344352722168,68764700
2006-08-01,17.453443177010193,17.984679142902266,17.36060555632272,17.933103561401367,75113600
2006-09-01,18.01047372221494,18.01047372221494,16.69011945028974,17.53081512451172,96364200
2006-10-01,17.776256828251437,18.800510968578624,17.641077035208742,18.608139038085938,85835400
2006-11-01,18.686120271694644,19.102062225341797,18.306574924846114,19.102062225341797,71506000
2006-12-01,19.102064016096183,19.466010284618843,18.966882273480557,19.091665267944336,45429400
2007-01-01,19.10251751222541,19.464525501935874,18.730016276256116,19.19695472717285,68534900
2007-02-01,19.228426721564812,21.143398361437136,19.202192615792654,20.214767456054688,66552900
2007-03-01,20.05213306385975,21.138158914122677,19.65864537894182,20.828615188598633,97856100
2007-04-01,20.999078594399304,22.43910554673587,20.993802642689428,21.969646453857422,64570500
2007-05-01,21.964378777265523,22.734503017800222,21.410522358036783,22.069875717163086,108314200
2007-06-01,22.10151320986826,22.15953458322537,20.255324822816252,20.87775421142578,248257200
2007-07-01,21.181492497417103,22.91829009790787,19.848353330087107,20.182966232299805,184488500
2007-08-01,20.124545569697023,21.64889038944057,19.487188208217525,20.50164794921875,249329800
2007-09-01,20.591941579509047,21.85603346434636,20.55476258519941,21.139005661010742,87991200
2007-10-01,21.44325068080191,22.817886437747465,21.036744458212805,22.705562591552734,101312500
2007-11-01,22.41673359609066,22.946263635858557,21.860460068341972,22.85533332824707,127555500
2007-12-01,23.235100837512135,23.887652685603033,22.63069013402894,22.641387939453125,86630400
2008-01-01,22.716902522826626,23.773251432314982,19.429283249574027,21.137767791748047,184879000
2008-02-01,21.283279628241004,22.210278468350783,20.21076100622807,20.27004623413086,107419000
2008-03-01,20.264660229088786,21.28328454616996,19.45622960203558,20.447904586791992,130558400
2008-04-01,20.763720223624663,22.25653671029049,20.73657851984114,21.6485538482666,100377800
2008-05-01,21.767979078549054,22.78852335474879,21.474845760827552,22.424819946289062,73131500
2008-06-01,22.4465295147927,22.679951882330123,21.55626842501238,22.09368324279785,103942300
2008-07-01,22.044176396770112,22.662133676193985,20.502013940960016,20.824665069580078,152909100
2008-08-01,20.96685523424373,20.999667965142056,19.818436772485907,20.594985961914062,91668700
2008-09-01,21.098109727677787,21.098109727677787,17.778628286176453,18.172372817993164,155227600
2008-10-01,18.388310479134734,18.432445741111362,12.843680079898792,15.949775695800781,224908800
2008-11-01,16.253214147921263,16.722163185775234,14.333282730664484,16.617340087890625,194890900
2008-12-01,16.418725698103565,16.52354984552268,14.89050401296039,16.015981674194336,152742700
2009-01-01,16.391547588693616,17.02285075578838,15.391517423796577,16.1904239654541,133497000
2009-02-01,16.0060635829151,16.883184534925878,13.922202827864187,14.162433624267578,155751900
2009-03-01,13.983653635682746,14.743451889220848,12.559029912318739,14.274164199829102,178996600
2009-04-01,14.245451485170076,15.222638336491148,14.104239630758697,14.601305961608887,133886300
